Date,Vehicle ID,Route,Time,Location,Energy Level,Energy Consumed,Distance,Driving Time,Idle Time,Parking Time
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 12:59:37,"-86.402272,41.745287",41.41,4.85,2.17,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 13:00:09,"-86.412901,41.748574",41.36,0.25,0.97,0.01,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 13:01:20,"-86.438368,41.749214",40.60,4.29,2.12,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 13:01:53,"-86.448369,41.754008",40.26,1.96,1.00,0.01,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 13:02:21,"-86.457953,41.756049",39.86,2.23,0.84,0.01,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 13:03:57,"-86.489970,41.746889",38.25,9.12,2.86,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 13:04:45,"-86.506456,41.743273",37.58,3.78,1.44,0.01,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 13:05:43,"-86.527229,41.741570",36.72,4.87,1.74,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 13:06:44,"-86.546847,41.734319",36.02,3.92,1.82,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 13:07:37,"-86.564648,41.729045",35.52,2.83,1.60,0.01,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 13:09:02,"-86.594817,41.726644",34.61,5.16,2.54,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 13:09:33,"-86.604293,41.722614",34.13,2.73,0.93,0.01,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 13:11:09,"-86.626882,41.703352",33.53,3.37,2.86,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 13:12:15,"-86.644011,41.691586",32.42,6.27,1.94,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 13:13:20,"-86.663496,41.682204",31.42,5.65,1.94,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 13:14:02,"-86.673694,41.674204",31.52,0.00,1.25,0.01,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 13:15:08,"-86.697152,41.674681",30.31,6.84,1.96,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 13:16:04,"-86.716830,41.671841",30.01,1.69,1.67,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 14:45:51,"-86.742254,41.662282",58.33,9.46,2.37,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 14:47:23,"-86.770579,41.650302",57.64,3.94,2.74,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 14:48:45,"-86.790323,41.634220",56.63,5.67,2.44,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 14:49:46,"-86.805933,41.622838",56.09,3.06,1.83,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 14:52:10,"-86.853665,41.608084",55.22,4.93,4.30,0.04,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 14:53:01,"-86.866425,41.598445",54.62,3.40,1.53,0.01,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 14:55:08,"-86.908831,41.588773",53.99,3.58,3.74,0.04,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 14:57:12,"-86.950644,41.579990",53.20,4.44,3.64,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 14:58:49,"-86.983031,41.571381",52.26,5.28,2.87,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 14:59:35,"-86.999202,41.570946",51.87,2.21,1.36,0.01,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 15:01:24,"-87.038012,41.572453",51.32,3.14,3.24,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 15:02:41,"-87.064168,41.576812",50.83,2.73,2.24,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 15:04:18,"-87.097161,41.579123",50.14,3.94,2.81,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 15:05:21,"-87.119001,41.577363",49.15,5.57,1.85,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 15:06:00,"-87.130603,41.572075",48.95,1.14,1.15,0.01,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 15:07:07,"-87.152999,41.573538",47.86,6.15,1.90,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 15:07:44,"-87.161694,41.579164",47.52,1.91,0.96,0.01,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 15:09:06,"-87.182364,41.580368",47.05,2.68,1.74,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 15:10:06,"-87.200801,41.583836",46.25,4.49,1.62,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 15:10:46,"-87.212857,41.587018",46.20,0.28,1.10,0.01,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 15:11:41,"-87.228782,41.591894",46.20,0.01,1.44,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 15:12:26,"-87.233862,41.591060",46.11,0.49,0.65,0.01,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 15:13:34,"-87.239763,41.583344",45.98,0.75,1.18,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 15:15:53,"-87.285050,41.572208",44.30,9.51,3.98,0.04,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 15:17:35,"-87.319167,41.567463",43.61,3.85,2.90,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 15:19:20,"-87.355469,41.569068",42.73,5.01,3.04,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 15:21:30,"-87.400815,41.569973",41.88,4.80,3.78,0.04,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 15:23:04,"-87.432964,41.570229",41.12,4.29,2.68,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 15:23:46,"-87.446523,41.573804",40.74,2.16,1.20,0.01,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 15:25:30,"-87.481715,41.574345",40.12,3.46,2.93,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 15:27:08,"-87.514980,41.574526",39.12,5.66,2.77,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 15:27:52,"-87.529454,41.577818",38.78,1.92,1.26,0.01,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 15:29:13,"-87.557183,41.577866",37.89,5.07,2.31,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 15:30:53,"-87.591238,41.577839",36.89,5.65,2.84,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 15:31:52,"-87.611254,41.579572",36.17,4.03,1.68,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 15:33:03,"-87.635145,41.578376",35.36,4.61,2.00,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 15:34:52,"-87.671641,41.578376",34.82,3.00,3.04,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 15:35:23,"-87.679269,41.582496",34.53,1.64,0.82,0.01,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 15:35:58,"-87.689328,41.583157",34.12,2.34,0.87,0.01,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 15:37:09,"-87.711840,41.580046",33.24,4.97,1.95,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 15:39:00,"-87.742385,41.567281",31.67,8.85,2.92,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 15:40:49,"-87.772973,41.552727",31.18,2.77,3.03,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 17:11:39,"-87.821013,41.550694",59.82,7.72,4.03,0.04,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 17:13:13,"-87.852310,41.553073",58.81,5.67,2.65,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 17:16:19,"-87.916586,41.550495",57.55,7.14,5.39,0.05,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 17:18:25,"-87.957297,41.539188",56.25,7.35,3.64,0.04,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 17:19:41,"-87.982363,41.533092",55.72,2.99,2.20,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 17:20:43,"-87.992144,41.519883",55.39,1.87,1.74,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 17:22:33,"-88.021462,41.513729",54.17,6.89,2.70,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 17:25:36,"-88.073246,41.513040",54.14,0.16,4.32,0.05,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 17:26:35,"-88.089504,41.511221",53.94,1.12,1.37,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 17:27:31,"-88.104869,41.511960",52.61,7.51,1.33,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 17:29:03,"-88.133452,41.511111",51.57,5.89,2.38,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 17:29:42,"-88.145254,41.508394",51.12,2.56,1.04,0.01,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 17:30:17,"-88.154004,41.503169",51.04,0.42,0.94,0.01,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 17:31:02,"-88.163663,41.495173",50.72,1.82,1.20,0.01,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 17:31:53,"-88.176197,41.487642",50.41,1.74,1.36,0.01,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 17:33:25,"-88.203965,41.486130",50.14,1.53,2.33,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 17:35:27,"-88.236543,41.474994",49.24,5.08,3.24,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 17:37:37,"-88.271228,41.462354",48.11,6.41,3.50,0.04,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 17:39:28,"-88.309765,41.458907",47.15,5.42,3.27,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 17:42:08,"-88.350565,41.429140",45.61,8.69,4.76,0.04,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 17:44:04,"-88.383313,41.410729",44.54,6.05,3.42,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 17:47:01,"-88.433021,41.382777",42.95,8.99,5.19,0.05,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 17:47:37,"-88.444680,41.378724",42.61,1.92,1.09,0.01,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 17:49:19,"-88.481512,41.378175",41.37,6.98,3.08,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 17:53:29,"-88.571093,41.377041",38.47,16.41,7.48,0.07,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 17:58:30,"-88.677676,41.375614",34.39,23.05,8.90,0.08,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 18:00:46,"-88.726105,41.375566",33.81,3.27,4.05,0.04,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 18:03:21,"-88.781246,41.376771",33.34,2.65,4.61,0.04,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 18:04:44,"-88.811153,41.376749",32.34,5.63,2.51,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 18:06:24,"-88.846300,41.374118",30.88,8.27,2.98,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 19:36:13,"-88.874507,41.368608",59.94,5.29,2.52,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 19:39:32,"-88.946187,41.368205",58.25,9.52,5.99,0.06,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 19:42:34,"-89.010332,41.367739",56.53,9.73,5.36,0.05,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 19:44:22,"-89.048537,41.368055",54.87,9.37,3.19,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 19:45:40,"-89.075459,41.371213",53.53,7.57,2.31,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 19:46:40,"-89.096712,41.372468",53.34,1.11,1.79,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 19:47:38,"-89.114367,41.365786",52.31,5.81,1.69,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 19:49:23,"-89.151380,41.364964",51.41,5.11,3.10,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 19:51:46,"-89.201861,41.364900",50.83,3.26,4.22,0.04,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 19:53:31,"-89.237953,41.371136",49.98,4.79,3.09,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 19:54:33,"-89.258274,41.377472",48.93,5.90,1.86,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 19:56:33,"-89.295953,41.394894",47.46,8.35,3.70,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 19:57:34,"-89.316286,41.400313",46.38,6.09,1.82,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 19:59:06,"-89.349322,41.399940",45.35,5.81,2.76,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 20:00:36,"-89.381507,41.400340",44.72,3.59,2.69,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 20:02:35,"-89.423397,41.397782",43.18,8.69,3.53,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 20:04:00,"-89.453030,41.400720",42.90,1.54,2.54,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 20:05:53,"-89.492858,41.396899",41.96,5.32,3.36,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 20:06:33,"-89.506517,41.393468",41.87,0.52,1.21,0.01,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 20:07:26,"-89.524012,41.387725",41.17,3.93,1.60,0.01,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 20:08:24,"-89.544793,41.387297",40.57,3.39,1.74,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 20:08:48,"-89.552713,41.389597",40.24,1.86,0.71,0.01,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 20:09:18,"-89.561812,41.393903",39.84,2.28,0.90,0.01,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 20:10:14,"-89.581809,41.394770",39.21,3.57,1.68,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 20:13:49,"-89.655286,41.391729",38.12,6.14,6.16,0.06,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 20:14:35,"-89.670617,41.389495",37.62,2.84,1.31,0.01,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 20:15:20,"-89.685521,41.387200",37.29,1.85,1.29,0.01,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 20:16:51,"-89.715233,41.385777",36.14,6.51,2.50,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 20:17:40,"-89.731170,41.387575",35.40,4.16,1.35,0.01,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 20:19:26,"-89.765942,41.386599",33.68,9.70,2.91,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 20:21:47,"-89.812126,41.386520",33.17,2.90,3.86,0.04,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 20:24:00,"-89.855547,41.393423",31.76,7.97,3.72,0.04,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 20:27:26,"-89.924025,41.412032",30.75,5.69,6.11,0.06,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 21:57:43,"-89.961033,41.413557",59.59,6.58,3.30,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 21:59:09,"-89.988232,41.405167",58.86,4.08,2.57,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 22:01:08,"-90.030032,41.412307",57.51,7.65,3.61,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 22:03:52,"-90.090447,41.414836",56.06,8.18,5.06,0.05,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 22:06:17,"-90.141487,41.421311",54.02,11.52,4.44,0.04,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 22:07:58,"-90.170854,41.438207",53.11,5.17,3.09,0.03,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 22:11:37,"-90.251044,41.440479",50.48,14.83,6.75,0.06,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 22:15:16,"-90.330056,41.440480",49.08,7.91,6.59,0.06,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 22:16:37,"-90.359455,41.442226",48.95,0.76,2.48,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 22:18:02,"-90.380507,41.459957",48.78,0.97,2.67,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 22:19:23,"-90.408115,41.457629",48.26,2.92,2.54,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 22:20:52,"-90.440670,41.453590",47.41,4.79,2.77,0.02,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 22:21:34,"-90.456231,41.453217",46.89,2.93,1.30,0.01,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 22:22:21,"-90.473753,41.454238",46.34,3.14,1.47,0.01,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 22:22:58,"-90.487139,41.456700",46.07,1.51,1.17,0.01,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 22:23:22,"-90.495646,41.458143",45.65,2.40,0.73,0.01,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 22:24:07,"-90.511505,41.458072",45.27,2.14,1.32,0.01,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 22:24:52,"-90.527928,41.456485",44.51,4.31,1.39,0.01,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 22:25:27,"-90.540753,41.456248",44.12,2.18,1.07,0.01,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 22:25:35,"-90.543550,41.455607",44.06,0.36,0.24,0.00,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 22:25:43,"-90.546120,41.454539",43.84,1.21,0.25,0.00,0.00,0.00
2025-03-21,vehicle_d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,route,2025-03-22 22:25:51,"-90.548383,41.453071",43.73,0.61,0.25,0.00,0.00,0.00
