Date,Vehicle ID,Vehicle Make,Vehicle Model,Route,Time,Location,Energy Level,Energy Consumed,Distance,Driving Time,Idle Time,Parking Time,Elevation,Road Grade,Traffic Stops,Estimated Speed,Temperature
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 22:25:15,"-81.539549,30.338640",45.08,0.75,1.79,0.03,0.00,0.00,15.00,-0.5707,3,52.24,31.59
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 22:27:36,"-81.528822,30.327139",44.83,1.41,1.65,0.04,0.00,0.00,4.80,-0.0369,3,41.78,31.59
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 22:30:44,"-81.524117,30.312685",44.47,2.02,1.68,0.05,0.00,0.00,8.90,0.1658,4,32.04,31.59
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 22:33:00,"-81.521861,30.287308",43.85,3.51,2.84,0.04,0.00,0.00,11.80,0.0000,1,74.88,30.74
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 22:35:27,"-81.516408,30.253173",42.84,5.71,3.85,0.04,0.00,0.00,11.80,-0.0535,1,94.34,30.74
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 22:36:25,"-81.514442,30.237864",42.21,3.57,1.72,0.02,0.00,0.00,9.40,-0.0258,0,105.55,30.74
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 22:39:33,"-81.513849,30.187283",40.21,11.30,5.63,0.05,0.00,0.00,7.20,0.1362,1,107.39,30.10
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 22:39:57,"-81.513976,30.180898",40.01,1.15,0.71,0.01,0.00,0.00,13.30,-0.3191,0,105.21,30.10
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 22:40:10,"-81.513873,30.177410",39.84,0.92,0.39,0.00,0.00,0.00,10.30,0.1606,0,105.12,30.10
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 22:40:27,"-81.513418,30.172623",39.63,1.21,0.54,0.00,0.00,0.00,11.80,0.0756,0,107.30,30.10
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 22:41:36,"-81.508623,30.154266",38.91,4.06,2.10,0.02,0.00,0.00,11.80,-0.1548,0,109.37,30.10
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 22:42:46,"-81.509419,30.135171",38.07,4.76,2.14,0.02,0.00,0.00,4.60,0.0411,0,108.77,30.10
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 22:43:47,"-81.513748,30.119377",37.31,4.27,1.81,0.02,0.00,0.00,5.70,0.1449,0,106.51,31.33
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 22:44:00,"-81.514573,30.115828",37.13,1.05,0.40,0.00,0.00,0.00,6.60,0.3029,0,106.09,31.33
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 22:44:20,"-81.514603,30.111147",36.98,0.85,0.52,0.01,0.00,0.00,7.30,-0.2010,0,91.35,31.33
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 22:44:28,"-81.513252,30.109973",36.93,0.25,0.19,0.00,0.00,0.00,6.30,-0.3047,0,81.00,31.33
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 22:44:42,"-81.509943,30.109456",36.79,0.78,0.33,0.00,0.00,0.00,5.70,0.3794,0,82.76,31.33
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 22:45:13,"-81.504145,30.104305",36.49,1.71,0.81,0.01,0.00,0.00,7.00,0.1126,0,92.97,31.33
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 22:45:52,"-81.498444,30.095114",36.02,2.65,1.17,0.01,0.00,0.00,7.20,0.0743,0,106.72,31.33
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 22:47:08,"-81.498839,30.074707",35.30,4.08,2.28,0.02,0.00,0.00,5.70,-0.2388,0,108.00,31.33
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 22:49:05,"-81.496203,30.042947",34.02,7.25,3.55,0.03,0.00,0.00,5.60,0.1314,1,109.12,31.33
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 22:57:25,"-81.415968,29.925091",28.62,30.52,15.28,0.14,0.00,0.00,8.90,0.0981,3,109.89,30.28
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 22:58:04,"-81.411339,29.914906",28.06,3.15,1.23,0.01,0.00,0.00,13.40,0.2368,0,110.77,30.59
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-13 23:04:43,"-81.370890,29.808312",20.94,40.21,12.52,0.11,0.00,0.00,14.30,0.8467,3,112.82,30.59
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-14 02:09:13,"-81.321503,29.685126",76.26,26.46,14.52,0.13,0.00,0.00,11.90,-0.0683,3,114.12,30.51
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-14 02:09:46,"-81.314824,29.677671",75.86,2.27,1.07,0.01,0.00,0.00,8.80,-0.0826,0,114.12,30.56
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-14 02:12:14,"-81.276755,29.652180",74.59,7.14,4.72,0.04,0.00,0.00,8.10,-0.2677,1,114.12,30.56
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-14 02:21:37,"-81.196353,29.508521",68.55,34.16,17.83,0.16,0.00,0.00,0.60,-0.0007,4,113.83,29.24
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-14 02:26:15,"-81.168191,29.433234",65.53,17.03,8.82,0.08,0.00,0.00,7.30,0.0103,2,113.80,29.07
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-14 02:31:36,"-81.131152,29.347442",61.88,20.64,10.21,0.09,0.00,0.00,7.20,0.0683,2,114.17,28.13
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-14 02:35:15,"-81.126404,29.286479",60.09,10.13,6.86,0.06,0.00,0.00,10.30,-0.2654,1,112.50,28.51
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-14 02:39:20,"-81.103688,29.221115",56.94,17.78,7.60,0.07,0.00,0.00,7.60,0.3023,2,111.69,28.51
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-14 02:42:09,"-81.088044,29.176815",55.28,9.37,5.16,0.05,0.00,0.00,7.60,-0.0118,1,109.64,28.97
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-14 02:42:53,"-81.081897,29.165936",54.76,2.97,1.36,0.01,0.00,0.00,8.30,-0.0057,0,110.88,28.97
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-14 02:45:01,"-81.063703,29.134215",53.18,8.88,3.95,0.04,0.00,0.00,7.50,0.2517,1,110.88,28.96
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-14 02:47:15,"-81.031454,29.111057",51.57,9.10,4.11,0.04,0.00,0.00,8.70,0.2390,1,110.29,28.96
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-14 02:51:14,"-81.007315,29.047649",49.00,14.55,7.51,0.07,0.00,0.00,7.50,0.0239,2,113.04,28.96
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-14 02:56:01,"-80.964602,28.976710",46.10,16.39,8.98,0.08,0.00,0.00,9.00,-0.0463,2,112.59,30.06
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-14 03:02:37,"-80.920056,28.871397",41.77,24.46,12.53,0.11,0.00,0.00,8.50,0.0215,3,113.89,29.44
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-14 03:08:39,"-80.893928,28.770929",38.64,17.65,11.48,0.10,0.00,0.00,9.20,-0.2471,2,114.10,28.63
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-14 03:11:50,"-80.890599,28.718728",36.69,11.04,5.99,0.05,0.00,0.00,7.30,-0.0256,1,112.28,28.71
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-14 03:16:57,"-80.857849,28.636958",33.61,17.38,9.66,0.09,0.00,0.00,5.70,-0.0653,2,113.18,28.46
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-14 03:22:15,"-80.851739,28.547654",29.50,23.24,10.05,0.09,0.00,0.00,12.40,0.2573,2,113.67,29.80
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-14 03:25:07,"-80.839272,28.502173",27.35,12.16,5.44,0.05,0.00,0.00,3.70,0.2135,1,113.22,30.22
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-14 03:28:11,"-80.821401,28.454058",25.28,11.69,5.89,0.05,0.00,0.00,4.40,0.0286,1,114.82,30.22
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-14 03:31:01,"-80.820162,28.405447",23.40,10.62,5.42,0.05,0.00,0.00,5.90,0.0178,1,114.57,30.07
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-14 03:33:52,"-80.796636,28.362636",21.63,10.00,5.32,0.05,0.00,0.00,6.60,0.0025,1,111.60,30.07
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-14 06:35:51,"-80.743133,28.292390",78.35,18.51,9.51,0.09,0.00,0.00,4.90,0.0516,2,111.20,29.77
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-14 06:37:49,"-80.728318,28.263745",77.18,6.62,3.62,0.03,0.00,0.00,7.00,-0.0194,1,110.34,30.57
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-14 06:42:17,"-80.707651,28.192202",73.64,20.00,8.22,0.07,0.00,0.00,7.70,0.3771,2,110.09,30.57
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-14 06:46:46,"-80.706082,28.117981",71.01,14.85,8.27,0.07,0.00,0.00,8.80,-0.0417,2,110.54,30.21
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-14 06:49:22,"-80.706149,28.075720",69.46,8.75,4.70,0.04,0.00,0.00,5.10,0.0257,1,108.52,30.28
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-14 06:52:27,"-80.663897,28.044058",67.65,10.25,5.56,0.05,0.00,0.00,6.20,0.0234,1,108.00,30.28
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-14 06:55:26,"-80.633831,28.003046",65.87,10.05,5.45,0.05,0.00,0.00,7.90,0.0086,1,109.12,30.76
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-14 06:59:18,"-80.607068,27.942732",63.55,13.10,7.31,0.06,0.00,0.00,8.70,-0.0749,1,113.15,30.76
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-14 07:03:31,"-80.591751,27.872222",60.79,15.63,8.02,0.07,0.00,0.00,7.10,0.0120,2,114.07,31.01
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-14 07:07:46,"-80.549338,27.812135",58.02,15.63,8.09,0.07,0.00,0.00,7.60,0.0007,2,114.08,31.01
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-14 07:12:09,"-80.548791,27.737636",55.14,16.26,8.32,0.07,0.00,0.00,5.80,0.0179,2,113.80,31.22
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-14 07:17:07,"-80.525389,27.655577",51.99,17.80,9.43,0.08,0.00,0.00,8.50,-0.0219,2,113.58,31.33
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-14 07:18:23,"-80.516576,27.635479",51.05,5.33,2.40,0.02,0.00,0.00,7.80,-0.0116,0,112.82,31.21
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-14 07:19:37,"-80.514412,27.615042",50.24,4.56,2.30,0.02,0.00,0.00,9.20,-0.1553,0,111.87,31.21
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-14 07:26:19,"-80.449374,27.518513",46.01,23.87,12.57,0.11,0.00,0.00,6.20,-0.0020,3,112.52,31.21
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-14 07:29:39,"-80.423968,27.467715",43.93,11.78,6.26,0.06,0.00,0.00,5.70,-0.0105,1,112.55,30.81
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-14 07:31:57,"-80.392314,27.443290",42.30,9.18,4.32,0.04,0.00,0.00,5.60,0.1581,1,112.03,29.11
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-14 07:33:35,"-80.389213,27.419266",41.52,4.45,2.75,0.03,0.00,0.00,5.60,-0.0252,1,99.99,29.11
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-14 07:34:58,"-80.396914,27.413306",41.37,0.84,1.12,0.02,0.00,0.00,5.00,-0.0566,2,48.10,29.11
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-14 07:35:54,"-80.398815,27.410503",41.29,0.44,0.49,0.02,0.00,0.00,4.90,-0.1269,1,31.12,29.11
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-14 07:36:23,"-80.400547,27.408314",41.24,0.30,0.36,0.01,0.00,0.00,4.50,-0.0094,1,43.74,29.88
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-14 07:36:42,"-80.402045,27.409038",41.17,0.37,0.23,0.01,0.00,0.00,4.40,0.0500,0,43.92,29.88
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-14 07:36:55,"-80.400719,27.409028",41.13,0.25,0.16,0.00,0.00,0.00,4.50,0.0000,0,43.92,29.88
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-14 07:38:03,"-80.394201,27.395113",40.66,2.64,1.68,0.02,0.00,0.00,4.50,-0.2005,0,88.54,29.88
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-14 07:41:01,"-80.374296,27.350623",38.91,9.90,5.35,0.05,0.00,0.00,4.80,0.0268,1,108.04,29.88
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-14 07:44:06,"-80.373352,27.300555",37.08,10.33,5.58,0.05,0.00,0.00,5.90,0.0239,1,108.32,29.88
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-14 07:46:44,"-80.352119,27.262060",35.54,8.72,4.77,0.04,0.00,0.00,6.00,0.0055,1,108.49,30.06
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-14 07:49:36,"-80.337373,27.217154",33.68,10.47,5.22,0.05,0.00,0.00,2.00,0.1135,1,109.08,30.06
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-14 07:52:33,"-80.313529,27.174411",32.05,9.24,5.32,0.05,0.00,0.00,4.70,-0.0484,1,108.05,30.10
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-14 07:53:44,"-80.302334,27.157902",31.07,5.52,2.15,0.02,0.00,0.00,4.00,0.2694,0,108.02,30.10
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-14 07:56:21,"-80.277118,27.120798",29.60,8.30,4.83,0.04,0.00,0.00,5.50,-0.0882,1,110.34,30.82
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-14 07:58:05,"-80.258650,27.097251",28.49,6.31,3.21,0.03,0.00,0.00,2.10,0.0723,1,110.16,30.82
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-14 07:59:59,"-80.241126,27.058849",26.97,8.59,3.52,0.03,0.00,0.00,3.00,0.0049,1,110.16,30.82
2025-06-12,d8d5b1d5-210b-485c-9f2b-7c55e42c002f_route_0,Volvo,VNRe with 565 kWH,route,2025-06-14 08:00:00,"-80.239441,27.040457",26.14,4.64,0.03,0.00,0.00,0.00,4.10,0.0401,0,110.11,30.36
